"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","alpha","copy_X","fit_intercept","max_iter","optimization","positive","random_state","scaler","solver","tol","fit_time","mae_test","mae_train","r2_test","r2_train","rmse_test","rmse_train"
"2026-05-23 14:49:34","31.9s","e35460a67ea743fdb74d4b8900d93892","Ridge_Optuna_Normalization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.0010188688710362347","","","","optuna","","","Normalization","saga","","28.29153084754944","0.40385972262286407","0.3966600572268959","0.9938694705967879","0.9941323152151138","0.7112919251380502","0.6936661160308808"
"2026-05-23 14:49:13","21.4s","5eff1cf98f70453fb9e43de842c989ec","Ridge_Optuna_Standardization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.0014978786596267471","","","","optuna","","","Standardization","saga","","19.61668872833252","0.40386013078960514","0.39665965807999665","0.9938694680032878","0.9941323157334595","0.7112920755928729","0.6936660853919757"
"2026-05-23 14:49:11","1.8s","f0abebf10f7d4233b9ad08ef6fbbf751","Ridge_GridSearch_Normalization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.01","","","","GridSearchCV","","","Normalization","","","1.603365182876587","0.4038743762708088","0.3966737487508819","0.9938694702903799","0.9941323153748891","0.7112919429134733","0.6936661065867158"
"2026-05-23 14:49:02","8.7s","b737ce16ca95463aaf8c220c202a7fc7","Ridge_GridSearch_Standardization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.01","","","","GridSearchCV","","","Standardization","","","8.483331203460693","0.4038597875111158","0.3966589128640461","0.9938694650060672","0.9941323157790686","0.7112922494684072","0.6936660826960677"
"2026-05-23 14:49:02","290ms","729a0b758267448a91a2476b1b56702e","Ridge_Baseline_Normalization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","1.0","True","True","None","none_default","False","42","Normalization","auto","0.0001","0.07037019729614258","0.4055016554994361","0.39828743179349696","0.9938680351136029","0.9941304937611491","0.7113751959102421","0.6937737720234818"
"2026-05-23 14:49:02","312ms","73ea3d6b82554ef78699d0e846ab4e69","Ridge_Baseline_Standardization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","1.0","True","True","None","none_default","False","42","Standardization","auto","0.0001","0.06583094596862793","0.4038761247633269","0.39667420184712987","0.9938694385546026","0.9941323136513018","0.7112937839757082","0.6936662084662575"
