"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","optimization","priors","scaler","var_smoothing","accuracy_test","accuracy_train","f1_test","f1_train","fit_time","recall_test","recall_train"
"2026-05-20 21:02:23","31.9s","6db06d378b5041ea87f0882c42ba492a","NB_Standard_GridSearch","NOTEBOOK","naives_bayes.ipynb","Tiago Silva","FINISHED","GridSearchCV","","Standardization","0.0020235896477251575","0.8203","0.824625","0.8464102564102564","0.8501356576726697","31.699435472488403","0.82525","0.8290762115088128"
"2026-05-20 21:01:58","25.3s","f51848c439f84ff794b28dd8e7e5c181","NB_Standard_Optuna","NOTEBOOK","naives_bayes.ipynb","Tiago Silva","FINISHED","optuna","","Standardization","0.013229671831047198","0.82365","0.827775","0.8490089473008262","0.8524491850328771","24.942993879318237","0.8263333333333334","0.8292012167173632"
"2026-05-20 21:01:57","308ms","255e685be048459cb5aa3a87023f6e12","NB_Standard_Baseline","NOTEBOOK","naives_bayes.ipynb","Tiago Silva","FINISHED","none_default","None","Standardization","1e-09","0.8195","0.82395","0.8457792207792207","0.8496134626062444","0.09538102149963379","0.8249166666666666","0.8288678694945623"
"2026-05-20 21:01:57","392ms","37392d3b8d1345b0a1efb5e22f35919d","NB_NoScaler_Baseline","NOTEBOOK","naives_bayes.ipynb","Tiago Silva","FINISHED","none_default","None","None","1e-09","0.8195","0.8239625","0.8457792207792207","0.8496257461053036","0.12398481369018555","0.8249166666666666","0.8288887036959873"
