"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","alpha","copy_X","fit_intercept","max_iter","optimization","positive","random_state","scaler","solver","tol","fit_time","mae_test","mae_train","r2_test","r2_train","rmse_test","rmse_train"
"2026-05-20 13:38:07","32.4s","dba53ad16b2a4a5fa4999525bc409778","Ridge_Optuna_Normalization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.0010690457602849732","","","","optuna","","","Normalization","saga","","29.16373324394226","0.40385979702310576","0.39666013257854565","0.9938694706191078","0.9941323152108865","0.7112919238432204","0.6936661162807508"
"2026-05-20 13:37:52","14.7s","a5803249bd0b4274b6f559a997cda418","Ridge_Optuna_Standardization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.001148948942770393","","","","optuna","","","Standardization","saga","","13.405155897140503","0.4038601250971151","0.3966596527594477","0.993869468012088","0.9941323157336516","0.7112920750823556","0.6936660853806249"
"2026-05-20 13:37:50","1.7s","9e2518a87a2a4d8da81e00ad319306c8","Ridge_GridSearch_Normalization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.01","","","","GridSearchCV","","","Normalization","","","1.5068247318267822","0.4038743762708088","0.3966737487508819","0.9938694702903799","0.9941323153748891","0.7112919429134733","0.6936661065867158"
"2026-05-20 13:37:49","1.7s","5f95aa045a2746da99488bee68edb4dc","Ridge_GridSearch_Standardization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","0.01","","","","GridSearchCV","","","Standardization","","","1.487828016281128","0.4038597875111158","0.3966589128640461","0.9938694650060672","0.9941323157790686","0.7112922494684072","0.6936660826960677"
"2026-05-20 13:37:48","219ms","13640376c6554cea9620640c5f59007f","Ridge_Baseline_Normalization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","1.0","True","True","None","none_default","False","42","Normalization","auto","0.0001","0.051496267318725586","0.4055016554994361","0.39828743179349696","0.9938680351136029","0.9941304937611491","0.7113751959102421","0.6937737720234818"
"2026-05-20 13:37:48","234ms","9853e5a703de4abea7087cc74fc21810","Ridge_Baseline_Standardization","NOTEBOOK","Ridge.ipynb","Tiago Silva","FINISHED","1.0","True","True","None","none_default","False","42","Standardization","auto","0.0001","0.05471229553222656","0.4038761247633269","0.39667420184712987","0.9938694385546026","0.9941323136513018","0.7112937839757082","0.6936662084662575"
