"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","base_estimator","bootstrap","bootstrap_features","estimator","estimator__alpha","estimator__copy_X","estimator__fit_intercept","estimator__max_iter","estimator__positive","estimator__random_state","estimator__solver","estimator__tol","max_features","max_samples","n_estimators","n_jobs","oob_score","optimization","random_state","verbose","warm_start","fit_time","mae_test","mae_train","r2_test","r2_train","rmse_test","rmse_train"
"2026-05-22 17:15:30","3.1min","bf776000c95744ce8db7b2029ffeebe3","Bagging_Reg_Optuna","NOTEBOOK","BaggingRegressor.ipynb","Tiago Silva","FINISHED","Ridge_alpha_0.01","","","","","","","","","","","","0.9984969327786413","0.8131021487760532","196","","","optuna","","","","173.41270303726196","0.4101441531325607","0.4028315358300972","0.9938616057434155","0.9941236734649879","0.7117480369415287","0.6941767334177231"
"2026-05-22 17:14:04","1.4min","4850635202c848c2a9199f25585722fb","Bagging_Reg_GridSearch","NOTEBOOK","BaggingRegressor.ipynb","Tiago Silva","FINISHED","Ridge_alpha_0.01","","","","","","","","","","","","1.0","0.6","100","","","GridSearchCV","","","","84.88305616378784","0.40356612995433633","0.39637565466953445","0.9938697963023727","0.9941322374248429","0.7112730299648572","0.6936707141217928"
"2026-05-22 17:13:57","6.2s","8e6a14b2f1c645fe95ed90784ea6be3c","Bagging_Reg_Baseline","NOTEBOOK","BaggingRegressor.ipynb","Tiago Silva","FINISHED","Ridge_alpha_0.01","True","False","Ridge(alpha=0.01, random_state=42)","0.01","True","True","None","False","42","auto","0.0001","1.0","1.0","10","'-1","False","none_default","42","0","False","5.620591163635254","0.4032061947980168","0.39597172634918076","0.993868071728855","0.994131916108991","0.7113730720216112","0.6936897063988707"
