"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","C","cache_size","coef0","degree","epsilon","gamma","kernel","max_iter","optimization","row_count","scaler","shrinking","tol","verbose","fit_time","mae_test","mae_train","r2_test","r2_train","rmse_test","rmse_train"
"2026-05-22 21:08:08","5.1min","8047e10b5755448489d4204e7f378f79","SVR_Normalization_Optuna_50k","NOTEBOOK","svr.ipynb","Tiago Silva","FINISHED","81.23245085588688","","","","0.8231433730995551","","linear","","optuna","","Normalization","","","","285.62974405288696","0.400506685296924","0.39896140219441695","0.9939721888553749","0.9938194735308884","0.7047280656090325","0.7054148602268128"
"2026-05-22 21:03:46","4.4min","42390bf034394f3781e7830837441ea6","SVR_Normalization_GridSearch_50k","NOTEBOOK","svr.ipynb","Tiago Silva","FINISHED","10","","","","0.1","scale","rbf","","GridSearchCV","","Normalization","","","","180.85814023017883","0.36538594256657014","0.15478576327054172","0.9949103942734239","0.9977282325983831","0.64756567315514","0.4276749375170104"
"2026-05-22 21:02:06","1.7min","19a2d3a101ae4c1683834b2cb06db21c","SVR_Normalization_Baseline_50k","NOTEBOOK","svr.ipynb","Tiago Silva","FINISHED","1.0","2000","0.0","3","0.1","scale","rbf","'-1","none_default","50000","Normalization","True","0.001","False","9.946717023849487","0.5551313681796464","0.45060403210898076","0.9906948896132515","0.9926134021157835","0.8755934693757634","0.7711770516583497"
"2026-05-22 20:39:30","22.6min","21f73998f6dd434f9f4786e2379932b9","SVR_Standardization_Optuna_50k","NOTEBOOK","svr.ipynb","Tiago Silva","FINISHED","15.702970884055382","","","","0.23852347578447078","0.0029380279387035343","rbf","","optuna","","Standardization","","","","1314.804101228714","0.23124759644307333","0.2179668758766864","0.9979692292418542","0.9981715318944167","0.4090460465568046","0.3836856560115599"
"2026-05-22 20:29:02","10.5min","09ca6c8fd57b4f82abe792b780ebfea8","SVR_Standardization_GridSearch_50k","NOTEBOOK","svr.ipynb","Tiago Silva","FINISHED","10","","","","0.1","scale","rbf","","GridSearchCV","","Standardization","","","","557.1892373561859","0.34554092672241515","0.09267729630650659","0.9959128677309511","0.9998235141715698","0.5802980287721968","0.1192028908516251"
"2026-05-22 20:27:16","1.8min","43ae1ba865e44494a93decfaa733ef0c","SVR_Standardization_Baseline_50k","NOTEBOOK","svr.ipynb","Tiago Silva","FINISHED","1.0","2000","0.0","3","0.1","scale","rbf","'-1","none_default","50000","Standardization","True","0.001","False","11.809267044067383","0.6500396064788846","0.49974344190003517","0.9848784814227924","0.9884341980540093","1.1161934061465124","0.964983182130619"
